id	sentence1	sentence2	label
4052	"이 연극은 ""The School of Complement""라는 부제를 가지고 Francis Constable 서점에서 Elizabeth Allde이 인쇄한 4절판으로 된 책 형태로 1631년에 출간되었습니다."	작품은 서적상 Francis Constable을 위해 Elizabeth Allde가 출판한 4절판에서 ``The School of Complement''라는 부제로 1631년에 인쇄되었습니다.	0.0
4054	Somers는 1대 Somers 남작인 Richard Eliot과 Elizabeth의 딸인 Charles Cocks의 아들입니다.	서머스는 1대 서머스 남작인 찰스 콕스와 리차드 엘리엇의 딸인 엘리자베스의 아들입니다.	0.0
4055	Slough High School은 버킹엄셔주의 여자고등학교였으나 현재는 버킹엄셔주의 슬라우에 있습니다.	Slough 고등학교는 현재 Buckinghamshire Slough인 Berishire에 있는 여성 전용 문법 학교입니다.	1.0
4056	2016년 11월 13일 데이빗 마차도는 휴슨시 근처 폭스 그로브 공원에서 데니스 윌리스를 살해하였다.	2016년 11월 13일, 데이비드 마차도는 허드슨 근처에 위치한 폭스 그로브 공원에서 데니스 왈라스에게 살해당하였다.	0.0
4059	보통 북아메리카 서부 전나무 혹은 록키산맥 전나무로 불리는 Abies Lasiocapra는 아고산대에 서식하는 전나무이다.	일반적으로 아고산대 전나무 또는 록키산 전나무라고 하는 아고산전나무는 서부 북미 전나무입니다.	0.0
4060	Michael Liebel Sr.는 그의 부모님이 펜실베이니아주 Erie에서 독일로 왔을 때 14세였습니다.	Michael Liebel Sr.는 독일에서 펜실베이니아주 Erie로 가족과 함께 이주했을 때 14세였습니다.	0.0
4064	Aerosucre Flight 4544의 충돌 사고는 Aerosucre 사의 첫 번째 항공사고였으며, 2006년 11월 18일 발생한 보잉 727기의 충돌사고 이후 두 번째였다.	Aerosucre Flight 4544편의 충돌 사고는 Aerosucre사에서 발생한 두 번째 항공 사고였으며 첫 번째는 2006년 11월 18일 Boeing 727편의 충돌 사고입니다.	0.0
4065	Acheson의 어머니 Alice는 화가이며 그의 외조부모님은 철도회사 변호사였던 Jane C. Stanley와 수채화가였던 Louis Stanley입니다.	Acheson의 어머니인 Alice는 화가였으며 외조부모는 철도 변호사인 Jane C. Stanley와 수채화가인 Louis Stanley입니다.	1.0
4083	다음 시청은 바로크 양식으로 지어졌으며 1627년에 피해를 입었고 1650년, 1653년, 1735년 및 1779년에 건설되었습니다. .	다음 시청은 1627년에 바로크 건축 스타일로 지어졌지만 1650년, 1653년, 1735년 및 1779년에 파손되었습니다.	0.0
4088	Slough 고등학교는 버크셔(현재 버킹엄셔주의 슬라우)에 있는 여고입니다.	Slough High School은 버킹엄셔의 여학생을 위한 선발제 학교였으며 현재는 버크셔에 있습니다.	0.0
4096	이 곡은 gala가 작사 및 제작하고 Filippo Andrea Carmenidhk MAurizio Molella가 작곡했습니다.	이 곡은 Gala가 작사, 작곡했고 Fillipo Andrea Carmeni와 Maurizio Molella가 제작했습니다.	0.0
4099	Saragyugh(이전 Saragyukh 또는 Darakoy, Darakey, Daragyukh)는 아르메니아 Shirak 지역의 마을입니다.	Saragyugh(이전 Saragyukh 로마자, Darakoy, Darakey 및 Daragyukh)는 아르메니아의 시라크주에 있는 마을입니다.	1.0
4101	Fusako Shigenobu는 일본 저널리스트 Mei Shigenobu의 어머니입니다.	후사코 시게노부는 일본 국적의 기자인 메이 시게노부의 어머니이다.	1.0
4110	"그는 계속해서 ESPN과 관계를 유지하여 ""Wendell Scott""과 ""Herschel""이라는 2편의 영화를 추가로 만들었습니다."	"그는 ESPN과 관계를 지속하면서 네트워크용 영화 ""Herschel""과 ""Wendell Scott"" 두 가지를 감독했습니다."	1.0
4111	"Iyer는 그 다음 배우 Darshan과 함께 Kannada 영화 ""Jaggu Dada""에 등장했습니다."	"다음에는 배우 Jaggu Dada와 함께 영화 ""Darshan""에서 칸나다어로 말하며 등장했습니다."	0.0
4112	연대는 1777년 10월에 필라델피아를 떠나 보스톤 밖에서 George Washington 장군이 이끄는 본대에 합류했습니다.	연대는 1777년 10월에 필라델피아를 떠나 보스톤 밖에서 George Washington 장군이 이끄는 본대에 합류했습니다.	1.0
4114	그는 Murtala Mohammad(1975)와 Olusegun Obasanjo(1976)의 연이은 쿠데타로 자리에서 물러났습니다.	쿠테타가 연속으로 일어나 그는 Olusegun Obasanjo(1975년)와 Murtala Mohammed(1976년)로 교체되었습니다.	0.0
4116	이보다 더욱 유명한 열차들로는 : Simanta Express와 다카행 Rupsha Express, 다카행 Titumir Express, 라지샤히행 Nilsagar Express, 쿨나행 Lalmoni Express가 있다.	가장 유명한 기차에는 Dhaka로 가는 Simanta Express, Rupsha Express, Titumir Express, Rajshahi로 가는 Nilsaga Express와 Khulna로 가는 Lalmoni Express가 있습니다.	1.0
4143	1937년 Huxley는 아내 Maria, 아들 Matthew Huxley, 친구 Gerald Heard와 함께 Hollywood으로 이사했습니다.	1937년 Huxley는 아내 Maria, 아들 Matthew Huxley, 남자 친구 Gerald Heard와 함께 헐리웃으로 이주했습니다.	1.0
4148	"이 종은 1846년 존 조지 크리스찬 레만의 저작 ""Irideae. Plantae Preissianae""에서 식물학자 스테판 엔들리허에 의해 처음 공식적으로 언급되었다."	"이 종은 Stephan Endlicher의 작품 ""Irideae Plantae Preissianae""의 맥락에서 1846년 식물학자 Johann Georg Christian Lehmann이 처음으로 공식적인 설명을 했습니다."	0.0
4160	"Hayao Miyazaki 감독과 그의 오랜 동업자 Isao Takahata는 ""Animage""의 전 편집자 Toshio Suzuki의 감독 하에 그들만의 스튜디오를 만들 수 있었습니다."	"이는 또한 Hayao Miyazaki 감독과 그의 오랜 동료 Toshio Suzuki가 이전 ""Animage"" 편집자인 Isao Takahata의 지도하에 그들만의 스튜디오를 세울 수 있도록 했습니다."	0.0
4163	그의 아들은 캘리포니아 출신의 Mary O. Kennedy와 결혼했으며 1883년에 샌프란시스코에서 사망했습니다.	그의 아들은 (캘리포니아 출신)메리 O. 케니와 결혼하였으며 1883년 샌프란시스코에서 사망하였다.	1.0
4165	1932년 스웨덴 아이스하키 챔피언십은 스웨덴 국내 챔피언십으로 11번째 스웨덴 아이스하키 챔피언십 시즌이며 우승 팀은 Hammarby IF였습니다.	1932년 스웨덴 아이스하키 챔피언쉽은 스웨덴 아이스하키 챔피언쉽 11번째 시즌, 스웨덴 내셔널 챔피언쉽을 우승하였고 함마르비 IF가 챔피언이었다.	1.0
4167	"또한 그는 2011년에 Castelvecchi Publisher에서 발행된 가수 Madonna의 자서전인 ""Mad for Madonna The Queen of Pop""을 썼습니다."	"2011년 그는 ""Mad for Madonna, the queen of pop""이라는 제목으로 가수 마돈나의 전기를 출판하였으며 카스텔베키오 출판사에서 출간하였다."	0.0
4169	"2분자체 페난스레노이드 8,8 - 비데하이드로준쿠솔과 모노머 준쿠솔, 디하이드로준쿠솔은 ""J. acutus""에서 분리할 수 있다."	"2분자체 페난트레노이드8,8;비데하이드로주쿠솔과 모노머 주쿠솔, 디하이드로주쿠솔은 ""J. 아쿠투스""로부터 분리될 수 있다."	1.0
4172	1969년 12월에  49 사단이 29 사단이 되었습니다.	1969년 12월, 29사단은 49사단이 되었습니다.	0.0
4173	노퍽주 헴프스테드에서 태어났고 서머싯주 바스 웨스톤에서 사망했습니다.	그는 Norfolk 주 Hempstead에서 태어났으며 Somerset주 Bath 지역에 있는 Weston에서 사망했습니다.	1.0
4174	이 식물은 일종의 의학적 성분을 갖고 있으며 남아시아와 전통 중국 약제에서 전통 의료로 사용해왔습니다.	이 약초는 일부 의학적 형질을 가지고 있으며 남아시아 지역의 중국 전통 약물 및 전통 약물을 조제하는 데 사용되어 왔습니다.	0.0
4175	이제 영국, 미국(St. Martin, 2013년), 헝가리(Swiat Ksiazki, 2013년), 폴란드 및 중국에서 전기가 출간되었습니다.	해당 전기는 이제 영국, 미국(St Martins 2013), 폴란드(Swiat Ksiazki, 2013), 헝가리, 중국에서 출판되고 있습니다.	0.0
4176	"원래 팀은 작가 Roy Thomas와 그림 작가 Sal Buscema가 ""The Avengers"" #71(1969년 12월)에서 만들었습니다."	"각본가 샐 부세마와 화가 로이 토마스에 의해 ""The Avengers"" #71에서 첫 번째 팀이 결성되었다(1969년 12월)."	0.0
4182	이 앨범에는 원래 Nurse With Wound가 믹싱하고 2007년에 Disconnected로 발매된 리믹스 곡이 포함되어 있습니다.	이 앨범은 원래 Nurse With Wound에서 발매했던 것의 리믹스를 담고 있으며 2007년 Disconnected로 믹스되었습니다.	0.0
4183	Tindi는 다게스탄 공화국에서 사용하는 동북 카프가즈어입니다.	틴디는 코카서스 다게스탄 공화국에서 사용되는 북동부 러시아어이다.	0.0
4184	이 시즌은 1984년 1월 6일에 스웨덴의 팔룬에서 시작해 1984년 3월 11일에 노르웨이의 리그나에서 종료되었습니다.	시즌은 1984년 1월 6일에 노르웨이 Lygna에서 시작하여 1984년 3월 11일에 스웨된 Falun에서 끝났습니다.	0.0
4187	가족 버전 이후 2년이 지나고 3번째 연예인 버전 이후 3년이 지나서 방송하는 첫 번째 시즌이었습니다.	첫 번째 시즌은 패밀리 에디션이 방영된 지 2년이 더 지난 후, 기념판이 나온지는 3년이 더 지난 후에 방영되었따.	1.0
4196	시로이는 인도 남부 지역의 도시로 라자스탄주에 서쪽에 위치해 있습니다.	시로히는 인도 서부에 위치한 라자스탄 주 남부의 도시이다.	0.0
4198	Petkeljärvi 국립공원은 핀란드의 북부 카렐리아의 일로만치 지역에 있는 국립공원입니다.	Petkeljärvi National Park는 핀란드 북카리알라 지역의 일로만치에 있는 국립 공원입니다.	1.0
4203	자매 이벤트가 호주 멜버른 Albert Park Lake에서 열렸으며 Fox FM(멜버른)이 후원합니다.	한 자매 행사는 Fox FM(오스트레일리아 멜버른)의 후원을 받아 멜버른의 앨버트 파크 호수에서 열렸습니다.	1.0
4207	J. 대기 중의 염소 유리기도 메탄과 반응합니다.	대기 중 J. 클로르-래디컬--프리 클로린 역시 메탄과 반응한다.	0.0
4213	Wilfred Baddeley는 Joshua Pim을 6대 4, 1대 6, 7대 5, 6대 0으로 이겼습니다.	Joshua Pim은 Wilfred Baddeley을 6대 4, 1대 6, 7대 5, 6대 0으로 이겼습니다.	0.0
4214	베니스의 이탈리아인들의 경우 1920년에는 다른 어떤 민족도 입국하지 않았고 1921년에는 프랑스인의 입국도 시작하지 않았습니다.	1920년과 1921년에 베니스에서 이탈리아군이 합류했으며 1920년에는 승리한 국가가 없었고 1921년에는 프랑스군 참전이 시작되지 않았습니다.	0.0
4220	토미 리가 제작한 트랙에 마이클 바인호른이 드럼으로 참가하였다.	이 트랙들은 마이클 바인호른이 제작하였으며 톰 리가 드럼 피처링을 맡았다.	0.0
4222	2016년 Forbes지는 California Maritime Academy를 미국 내 516번째, 서부에서 95번째로 훌륭한 대학으로 선정했습니다.	2016년에 ``Forbes'' California Maritime Academy는 전국적으로 95위, 서구에서는 516위 대학으로 평가됩니다.	0.0
4226	"그룹은 8월 23일 얼터너티브 스타일의 곡들과 ""Fold Your HandsChild""의 어쿠스틱 버전이 담긴  ""Intunes Session - EP""를 발매하였다."	"8월 23일 이 그룹은 네 곡의 다른 곡과 ""Fold Your Hands Child""의 어쿠스틱 버전과 함께 ""Itunes Sesson - EP""를 발매했습니다."	1.0
4238	"표지는 캘리그래피 아티스트 앤드류 스튜어트 재미슨이 디자인하였다. 싱글 ""Steel Monkey""의 표지는 예술감독 존 파셴이 디자인하였다."	"이 커버는 문장 예술가인 John Pasche가 디자인했으며 싱글 앨범인 ""Steel Monkey""의 커버는 아트 디렉터인 Andrew Stewart Jamieson이 디자인했습니다."	0.0
4243	Aman은 Aman의 수업에 참여하기로 하고 결국에는 Jarnail이 Aman과 사랑에 빠집니다.	Aman은 Aman의 수업을 듣기로 결정하며 결국 그와 사랑에 빠집니다.	1.0
4247	Henry Wrixon은 의회의 의장이었으며, Frederick Brown은 위원회의 위원장이었습니다.	협의회 회장은 Henry Henry Wrixon이었고 위원회 회장은 Frederick Brown이었습니다.	1.0
4248	결혼한 사람은 쿠바계 멕시코인인 Mercedes Martinez였고 그녀와 함께 그는 슬하에 아들 Sebastian Weitz와 딸 Athena Weitz를 두었습니다.	쿠바계 멕시코인인 세바스찬 베이츠는 결혼하여 아들 메르세데스 마르티네즈와 딸 아테나 베이츠를 두었따.	0.0
4251	Liu Xuan에게는 Liu Yin과 Liu Ji의 두 아들이 있었습니다. Liu Cheng의 아들은 Liu Yong이었고, Liu Li의 손자는 Liu Yin이었습니다.	리우 리는 리우 인과 리우 지 두 명의 아들을 두었으며, 리우 인의 아들이 리우 쳉으로, 리우 쑤안은 리우 영의 손자였다.	0.0
4252	"반대로 ""총"" 수익은 이체되거나 소유주가 할당할 수 있습니다."	"반대로 ""총"" 수익은 소유주에게 넘어가거나 할당된 사람들에게 넘어갈 수 있습니다."	1.0
4255	1989년 11월, 델라니는 뉴욕 증권거래소 멤버가 되었고 Henderson Brothers , Inc.와 Bear Wagner의 최고 관리 이사였습니다.	1989년 11월 Delaney는 뉴욕 증권 거래소 회원이었으며 Henderson Brothers, Inc.와 Bear Wagner의 전무 이사가 되었습니다.	0.0
4256	Porte de Vincennes는 파리 12지구의 북동부 코너가 20지구의 남동부 코너와 만나는 지점에 있습니다.	포트 드 뱅센은 12번째 구의 북동부 모퉁이와 파리의 20번째 구의 남동부 모퉁이가 맞닿는 곳에 위치해있다.	1.0
4260	Gabrielle는 크리스에 대한 그의 사랑을 인정하고 이 둘은 불륜에 굴복했습니다.	Gabrielle은 Chris를 사랑한다는 것을 인정했고 둘은 한 사건에 굴복하게 되었습니다.	1.0
4267	딱 열흘 뒤 그는 Aaron Heilman과 함께 Seattle Mariners에 Ronny Cedeño와 트레이드되었습니다.	단 10일 후에 그는 Aaron Heilman과 함께 Seattle Mariners의 Ronny Cedeño와 트레이드되었습니다.	1.0
4271	그의 거대 동상은 와나카 외에도 뉴질랜드와 카이타이아 사이에 위치한 다른 지역의 공공장소에서도 볼 수 있다.	그의 대형 조각상은 뉴질랜드의 와나카에서 카이타이아에 이르는 지역의 여러 공공 장소와 그 사이의 여러 위치에서 볼 수 있습니다.	1.0
